"entity_id","entity_name","entity_code","team_id","total_pitches","total_pitches","total_pitches_empty","median_seconds_empty","total_pitches_onbase","median_seconds_empty","freq_hot","freq_warm","freq_cold"
666152,"Hamilton, David","Bat",111,337,337,191,16.097,146,16.097,0.2166172106824926,0.7744807121661721,0.008902077151335312
666971,"Gurriel Jr., Lourdes","Bat",109,767,767,447,16.099,320,16.099,0.18513689700130379,0.7979139504563233,0.01694915254237288
678894,"Peguero, Liover","Bat",134,163,163,93,16.104,70,16.104,0.2147239263803681,0.7852760736196319,0
677347,"Paris, Kyren","Bat",108,228,228,152,16.105,76,16.105,0.17543859649122806,0.8157894736842105,0.008771929824561403
691728,"Veen, Zac","Bat",115,44,44,28,16.108,16,16.108,0.20454545454545456,0.7954545454545454,0
656484,"Gray, Tristan","Bat",139,111,111,73,16.109,38,16.109,0.1891891891891892,0.7927927927927928,0.018018018018018018
607043,"Nimmo, Brandon","Bat",121,1169,1169,747,16.111,422,16.111,0.21385799828913601,0.7792985457656116,0.006843455945252352
660844,"Rivas, Leo","Bat",136,267,267,136,16.112,131,16.112,0.18726591760299627,0.8052434456928839,0.00749063670411985
608324,"Bregman, Alex","Bat",111,962,962,561,16.116,401,16.116,0.23076923076923078,0.7681912681912682,0.0010395010395010396
665833,"Cruz, Oneil","Bat",134,1077,1077,696,16.117,381,16.117,0.24512534818941503,0.7511606313834726,0.003714020427112349
666163,"Rortvedt, Ben","Bat",119,217,217,132,16.12,85,16.12,0.2119815668202765,0.7741935483870968,0.013824884792626729
691176,"Domínguez, Jasson","Bat",147,683,683,437,16.12,246,16.12,0.26500732064421667,0.7320644216691069,0.0029282576866764276
621020,"Swanson, Dansby","Bat",112,994,994,645,16.125,349,16.125,0.21227364185110664,0.7766599597585513,0.011066398390342052
605204,"Davis, J.D.","Bat",108,11,11,9,16.127,2,16.127,0.2727272727272727,0.7272727272727273,0
670042,"Raley, Luke","Bat",136,304,304,180,16.127,124,16.127,0.25,0.75,0
670242,"Wallner, Matt","Bat",142,589,589,392,16.131,197,16.131,0.25127334465195245,0.7436332767402377,0.0050933786078098476
670764,"Walls, Taylor","Bat",139,568,568,372,16.133,196,16.133,0.272887323943662,0.7235915492957746,0.0035211267605633804
664702,"Straw, Myles","Bat",141,513,513,296,16.136,217,16.136,0.2202729044834308,0.7758284600389863,0.003898635477582846
691016,"Soderstrom, Tyler","Bat",133,935,935,552,16.145,383,16.145,0.2374331550802139,0.758288770053476,0.0042780748663101605
673548,"Suzuki, Seiya","Bat",112,1356,1356,799,16.147,557,16.147,0.221976401179941,0.7706489675516224,0.007374631268436578
678391,"Vivas, Jorbit","Bat",147,102,102,64,16.147,38,16.147,0.19607843137254902,0.803921568627451,0
702616,"Holliday, Jackson","Bat",110,1053,1053,757,16.149,296,16.149,0.2526115859449193,0.7426400759734093,0.004748338081671415
671083,"Kennedy, Buddy","Bat",119,58,58,33,16.153,25,16.153,0.20689655172413793,0.7931034482758621,0
700246,"Williams, Carson","Bat",139,167,167,115,16.153,52,16.153,0.25149700598802394,0.7485029940119761,0
642180,"Wade, Tyler","Bat",135,234,234,143,16.155,91,16.155,0.23931623931623933,0.7564102564102564,0.004273504273504274
681481,"Carpenter, Kerry","Bat",116,655,655,425,16.157,230,16.157,0.21374045801526717,0.7801526717557252,0.0061068702290076335
692225,"Campbell, Kristian","Bat",111,490,490,273,16.161,217,16.161,0.22653061224489796,0.7653061224489796,0.00816326530612245
623168,"Heineman, Tyler","Bat",141,234,234,153,16.17,81,16.17,0.24358974358974358,0.7435897435897436,0.01282051282051282
701358,"Smith, Cam","Bat",117,851,851,528,16.171,323,16.171,0.21974148061104584,0.7720329024676851,0.008225616921269096
664761,"Bohm, Alec","Bat",143,809,809,501,16.176,308,16.176,0.20024721878862795,0.7935723114956736,0.006180469715698393
609280,"Andujar, Miguel","Bat",113,482,482,302,16.181,180,16.181,0.2033195020746888,0.7946058091286307,0.002074688796680498
681715,"Hernández, Heriberto","Bat",146,490,490,277,16.181,213,16.181,0.19183673469387755,0.8020408163265306,0.006122448979591836
669236,"Jackson, Jeremiah","Bat",110,285,285,177,16.195,108,16.195,0.23157894736842105,0.7649122807017544,0.0035087719298245615
660821,"Sánchez, Jesús","Bat",117,774,774,469,16.196,305,16.196,0.20671834625322996,0.7842377260981912,0.00904392764857881
680577,"Keirsey Jr., DaShawn","Bat",142,145,145,75,16.199,70,16.199,0.25517241379310346,0.7448275862068966,0
807712,"Keaschall, Luke","Bat",142,346,346,204,16.202,142,16.202,0.17341040462427745,0.8208092485549133,0.005780346820809248
669722,"Davidson, Logan","Bat",108,79,79,51,16.207,28,16.207,0.27848101265822783,0.7215189873417721,0
691723,"Mayo, Coby","Bat",110,483,483,303,16.209,180,16.209,0.19047619047619047,0.8053830227743272,0.004140786749482402
518934,"LeMahieu, DJ","Bat",147,249,249,150,16.211,99,16.211,0.1606425702811245,0.8273092369477911,0.012048192771084338
667670,"Rooker, Brent","Bat",133,1077,1077,636,16.216,441,16.216,0.20984215413184773,0.7855153203342619,0.004642525533890436
656248,"Bouchard, Sean","Bat",115,131,131,79,16.221,52,16.221,0.24427480916030533,0.7404580152671756,0.015267175572519083
805904,"Cole, Zach","Bat",117,101,101,63,16.223,38,16.223,0.21782178217821782,0.7821782178217822,0
500743,"Rojas, Miguel","Bat",119,528,528,328,16.225,200,16.225,0.21022727272727273,0.7859848484848485,0.003787878787878788
467793,"Santana, Carlos","Bat",112,897,897,559,16.231,338,16.231,0.2229654403567447,0.7736900780379041,0.0033444816053511705
641857,"McMahon, Ryan","Bat",147,1092,1092,684,16.232,408,16.232,0.21520146520146521,0.782051282051282,0.0027472527472527475
666150,"Fletcher, Dominic","Bat",145,55,55,49,16.233,6,16.233,0.3090909090909091,0.6909090909090909,0
605131,"Barnes, Austin","Bat",119,83,83,57,16.234,26,16.234,0.24096385542168675,0.7349397590361446,0.024096385542168676
668804,"Reynolds, Bryan","Bat",134,1044,1044,636,16.24,408,16.24,0.19827586206896552,0.7969348659003831,0.004789272030651341
640492,"Azocar, José","Bat",144,27,27,21,16.249,6,16.249,0.25925925925925924,0.7407407407407407,0
592192,"Canha, Mark","Bat",118,231,231,139,16.258,92,16.258,0.19047619047619047,0.7965367965367965,0.012987012987012988
665828,"Cabrera, Oswaldo","Bat",147,185,185,101,16.261,84,16.261,0.17297297297297298,0.8216216216216217,0.005405405405405406
694671,"Langford, Wyatt","Bat",140,1077,1077,767,16.269,310,16.269,0.23676880222841226,0.7595171773444754,0.003714020427112349
669364,"Edwards, Xavier","Bat",146,932,932,636,16.272,296,16.272,0.21244635193133046,0.7832618025751072,0.004291845493562232
621439,"Buxton, Byron","Bat",142,830,830,617,16.276,213,16.276,0.23132530120481928,0.7602409638554217,0.008433734939759036
621043,"Correa, Carlos","Bat",117,1015,1015,593,16.278,422,16.278,0.1921182266009852,0.8,0.007881773399014778
641555,"Escarra, J.C.","Bat",147,187,187,116,16.279,71,16.279,0.2192513368983957,0.7807486631016043,0
666018,"Aranda, Jonathan","Bat",139,684,684,434,16.281,250,16.281,0.2222222222222222,0.77046783625731,0.007309941520467836
547180,"Harper, Bryce","Bat",143,789,789,468,16.282,321,16.282,0.18250950570342206,0.8149556400506971,0.0025348542458808617
678011,"Seigler, Anthony","Bat",158,122,122,68,16.283,54,16.283,0.18032786885245902,0.7950819672131147,0.02459016393442623
592626,"Pederson, Joc","Bat",140,571,571,347,16.285,224,16.285,0.20490367775831875,0.7915936952714536,0.0035026269702276708
694359,"Kavadas, Niko","Bat",108,61,61,49,16.292,12,16.292,0.21311475409836064,0.7868852459016393,0
665862,"Chisholm Jr., Jazz","Bat",147,899,899,562,16.295,337,16.295,0.22135706340378197,0.7719688542825361,0.006674082313681869
666139,"Lowe, Josh","Bat",139,724,724,498,16.296,226,16.296,0.2513812154696133,0.7486187845303868,0
681297,"Cowser, Colton","Bat",110,720,720,485,16.303,235,16.303,0.2,0.7888888888888889,0.011111111111111112
663662,"Cameron, Daz","Bat",158,65,65,47,16.304,18,16.304,0.27692307692307694,0.7230769230769231,0
605170,"Caratini, Victor","Bat",117,527,527,314,16.305,213,16.305,0.20113851992409867,0.7855787476280834,0.013282732447817837
666211,"Trammell, Taylor","Bat",117,230,230,162,16.31,68,16.31,0.2391304347826087,0.7608695652173914,0
571466,"Barnhart, Tucker","Bat",140,23,23,11,16.31,12,16.31,0.2608695652173913,0.6956521739130435,0.043478260869565216
650559,"De La Cruz, Bryan","Bat",144,72,72,47,16.313,25,16.313,0.2361111111111111,0.7638888888888888,0
656896,"Rivera, Emmanuel","Bat",110,200,200,124,16.313,76,16.313,0.185,0.8,0.015
666624,"Morel, Christopher","Bat",139,425,425,273,16.315,152,16.315,0.2376470588235294,0.76,0.002352941176470588
642086,"Smith, Dominic","Bat",137,337,337,218,16.318,119,16.318,0.26409495548961426,0.7359050445103857,0
571771,"Hernández, Enrique","Bat",119,428,428,254,16.32,174,16.32,0.205607476635514,0.7873831775700935,0.007009345794392523
686894,"Wiemer, Joey","Bat",146,67,67,27,16.322,40,16.322,0.16417910447761194,0.835820895522388,0
672275,"Bailey, Patrick","Bat",137,724,724,415,16.326,309,16.326,0.17679558011049723,0.8121546961325967,0.011049723756906077
669016,"Marsh, Brandon","Bat",143,732,732,461,16.327,271,16.327,0.21174863387978143,0.7814207650273224,0.006830601092896175
695600,"Jensen, Carter","Bat",118,128,128,88,16.333,40,16.333,0.2734375,0.7265625,0
681082,"Stott, Bryson","Bat",143,1242,1242,737,16.337,505,16.337,0.18518518518518517,0.8083735909822867,0.00644122383252818
682988,"Locklear, Tyler","Bat",109,201,201,110,16.347,91,16.347,0.13432835820895522,0.8557213930348259,0.009950248756218905
669720,"Hays, Austin","Bat",113,598,598,370,16.349,228,16.349,0.1939799331103679,0.8043478260869565,0.0016722408026755853
608385,"Winker, Jesse","Bat",121,143,143,88,16.35,55,16.35,0.18181818181818182,0.8111888111888111,0.006993006993006993
681987,"Eaton, Nate","Bat",111,147,147,98,16.355,49,16.355,0.23129251700680273,0.7619047619047619,0.006802721088435374
687263,"Neto, Zach","Bat",108,885,885,648,16.356,237,16.356,0.24858757062146894,0.7412429378531074,0.010169491525423728
680737,"Helman, Michael","Bat",140,153,153,107,16.358,46,16.358,0.19607843137254902,0.7908496732026143,0.013071895424836602
680700,"Palacios, Richie","Bat",139,91,91,64,16.359,27,16.359,0.15384615384615385,0.8351648351648352,0.01098901098901099
602104,"Urías, Ramón","Bat",117,615,615,389,16.36,226,16.36,0.1967479674796748,0.7967479674796748,0.0065040650406504065
646240,"Devers, Rafael","Bat",137,1293,1293,810,16.36,483,16.36,0.20108275328692962,0.7935034802784223,0.005413766434648105
691783,"Lawlar, Jordan","Bat",109,123,123,82,16.36,41,16.36,0.2032520325203252,0.7886178861788617,0.008130081300813009
694212,"Basallo, Samuel","Bat",110,158,158,98,16.366,60,16.366,0.21518987341772153,0.7784810126582279,0.006329113924050633
642350,"Siri, Jose","Bat",121,72,72,44,16.368,28,16.368,0.16666666666666666,0.8333333333333334,0
676609,"Caballero, José","Bat",147,665,665,442,16.377,223,16.377,0.21804511278195488,0.7654135338345864,0.016541353383458645
656413,"Fairchild, Stuart","Bat",144,74,74,39,16.39,35,16.39,0.14864864864864866,0.8378378378378378,0.013513513513513514
543807,"Springer, George","Bat",141,1039,1039,669,16.411,370,16.411,0.2030798845043311,0.7940327237728585,0.0028873917228103944
607680,"Pillar, Kevin","Bat",140,59,59,45,16.416,14,16.416,0.23728813559322035,0.7627118644067796,0
669477,"Schmitt, Casey","Bat",137,535,535,319,16.419,216,16.419,0.18317757009345795,0.8130841121495327,0.003738317757009346
677951,"Witt Jr., Bobby","Bat",118,1003,1003,610,16.421,393,16.421,0.17647058823529413,0.8185443668993021,0.004985044865403789
643446,"McNeil, Jeff","Bat",121,670,670,442,16.43,228,16.43,0.18208955223880596,0.8074626865671641,0.010447761194029851
676044,"Seymour, Bob","Bat",139,106,106,76,16.437,30,16.437,0.19811320754716982,0.7924528301886793,0.009433962264150943
663731,"Kaiser, Connor","Bat",109,32,32,21,16.445,11,16.445,0.125,0.875,0
670224,"Misner, Kameron","Bat",139,406,406,235,16.448,171,16.448,0.16009852216748768,0.8374384236453202,0.0024630541871921183
571970,"Muncy, Max","Bat",119,803,803,441,16.454,362,16.454,0.16936488169364883,0.825653798256538,0.0049813200498132005
656185,"Allen, Greg","Bat",110,20,20,17,16.457,3,16.457,0.2,0.8,0
677942,"Alexander, Blaze","Bat",109,413,413,252,16.459,161,16.459,0.18886198547215496,0.801452784503632,0.009685230024213076
677008,"Kjerstad, Heston","Bat",110,234,234,166,16.462,68,16.462,0.20085470085470086,0.7991452991452992,0
592450,"Judge, Aaron","Bat",147,1198,1198,756,16.468,442,16.468,0.18614357262103506,0.8038397328881469,0.01001669449081803
686475,"Tolbert, Tyler","Bat",118,62,62,37,16.474,25,16.474,0.1935483870967742,0.8064516129032258,0
673237,"Diaz, Yainer","Bat",117,655,655,438,16.478,217,16.478,0.19389312977099238,0.8015267175572519,0.004580152671755725
693409,"Prieto, César","Bat",138,8,8,5,16.479,3,16.479,0.25,0.75,0
572233,"Walker, Christian","Bat",117,990,990,571,16.479,419,16.479,0.16363636363636364,0.8292929292929293,0.007070707070707071
691185,"Acosta, Maximo","Bat",146,117,117,72,16.48,45,16.48,0.17094017094017094,0.8034188034188035,0.02564102564102564
701350,"Anthony, Roman","Bat",111,636,636,401,16.488,235,16.488,0.22327044025157233,0.7704402515723271,0.006289308176100629
676116,"Noda, Ryan","Bat",110,121,121,82,16.493,39,16.493,0.18181818181818182,0.8099173553719008,0.008264462809917356
669224,"Wells, Austin","Bat",147,719,719,435,16.498,284,16.498,0.1808066759388039,0.8122392211404729,0.006954102920723227
665966,"Narváez, Carlos","Bat",111,756,756,446,16.501,310,16.501,0.2037037037037037,0.7936507936507936,0.0026455026455026454
668939,"Rutschman, Adley","Bat",110,706,706,458,16.51,248,16.51,0.1671388101983003,0.8201133144475921,0.012747875354107648
663728,"Raleigh, Cal","Bat",136,1034,1034,637,16.516,397,16.516,0.18085106382978725,0.8123791102514507,0.006769825918762089
656577,"Jackson, Alex","Bat",110,159,159,95,16.525,64,16.525,0.22641509433962265,0.7672955974842768,0.006289308176100629
681546,"Outman, James","Bat",142,249,249,154,16.557,95,16.557,0.17269076305220885,0.8273092369477911,0
622268,"Walton, Donovan","Bat",143,10,10,3,16.566,7,16.566,0.1,0.9,0
700250,"Rice, Ben","Bat",147,983,983,607,16.578,376,16.578,0.1617497456765005,0.8341810783316378,0.004069175991861648
607732,"Stallings, Jacob","Bat",110,174,174,86,16.586,88,16.586,0.13793103448275862,0.8563218390804598,0.005747126436781609
596115,"Story, Trevor","Bat",111,924,924,581,16.625,343,16.625,0.19047619047619047,0.801948051948052,0.007575757575757576
647304,"Naylor, Josh","Bat",136,712,712,422,16.633,290,16.633,0.15589887640449437,0.8202247191011236,0.023876404494382022
656941,"Schwarber, Kyle","Bat",143,1425,1425,828,16.635,597,16.635,0.18105263157894738,0.8056140350877193,0.013333333333333334
670541,"Alvarez, Yordan","Bat",117,396,396,273,16.66,123,16.66,0.17929292929292928,0.8207070707070707,0
672012,"Black, Tyler","Bat",158,19,19,9,16.664,10,16.664,0.21052631578947367,0.7894736842105263,0
543510,"McCann, James","Bat",109,210,210,143,16.668,67,16.668,0.2,0.780952380952381,0.01904761904761905
592663,"Realmuto, J.T.","Bat",143,942,942,556,16.678,386,16.678,0.13694267515923567,0.8609341825902336,0.0021231422505307855
701305,"Dezenzo, Zach","Bat",117,212,212,129,16.68,83,16.68,0.18396226415094338,0.8113207547169812,0.0047169811320754715
686452,"Millas, Drew","Bat",120,88,88,48,16.68,40,16.68,0.23863636363636365,0.7613636363636364,0
687637,"Beavers, Dylan","Bat",110,303,303,209,16.681,94,16.681,0.18151815181518152,0.8151815181518152,0.0033003300330033004
686554,"Dunn, Oliver","Bat",158,71,71,54,16.718,17,16.718,0.16901408450704225,0.8309859154929577,0
596117,"Stubbs, Garrett","Bat",143,1,1,1,16.724,,16.724,0,1,0
678225,"Bae, Ji Hwan","Bat",134,42,42,29,16.727,13,16.727,0.19047619047619047,0.8095238095238095,0
663624,"Mountcastle, Ryan","Bat",110,490,490,292,16.738,198,16.738,0.14081632653061224,0.8408163265306122,0.018367346938775512
641856,"McKinney, Billy","Bat",140,42,42,35,16.741,7,16.741,0.047619047619047616,0.9523809523809523,0
592178,"Bryant, Kris","Bat",115,70,70,46,16.794,24,16.794,0.15714285714285714,0.8285714285714286,0.014285714285714285
514888,"Altuve, Jose","Bat",117,971,971,567,16.795,404,16.795,0.12873326467559218,0.8661174047373842,0.005149330587023687
683357,"Caissie, Owen","Bat",112,35,35,23,16.796,12,16.796,0.14285714285714285,0.8571428571428571,0
605113,"Ahmed, Nick","Bat",140,10,10,5,16.805,5,16.805,0.2,0.8,0
680769,"Alexander, CJ","Bat",133,24,24,18,16.81,6,16.81,0.20833333333333334,0.7916666666666666,0
701398,"Stewart, Sal","Bat",113,82,82,56,16.823,26,16.823,0.15853658536585366,0.8292682926829268,0.012195121951219513
665742,"Soto, Juan","Bat",121,1441,1441,888,16.83,553,16.83,0.16863289382373353,0.8216516308119362,0.009715475364330326
672279,"Siani, Michael","Bat",138,31,31,24,16.894,7,16.894,0.1935483870967742,0.8064516129032258,0
572138,"Singleton, Jon","Bat",117,9,9,5,16.897,4,16.897,0.1111111111111111,0.8888888888888888,0
663967,"Salazar, César","Bat",117,17,17,11,16.904,6,16.904,0.11764705882352941,0.8823529411764706,0
676801,"McCormick, Chas","Bat",117,141,141,80,16.918,61,16.918,0.16312056737588654,0.8368794326241135,0
674441,"Hurtubise, Jacob","Bat",113,29,29,13,16.919,16,16.919,0.10344827586206896,0.896551724137931,0
666915,"Dalbec, Bobby","Bat",145,42,42,26,16.994,16,16.994,0.21428571428571427,0.7857142857142857,0
677060,"Stevens, Chad","Bat",108,18,18,12,16.994,6,16.994,0.2222222222222222,0.7777777777777778,0
663757,"Grisham, Trent","Bat",147,1154,1154,801,17.014,353,17.014,0.14471403812824957,0.8483535528596187,0.006932409012131715
622534,"Margot, Manuel","Bat",116,29,29,20,17.125,9,17.125,0.27586206896551724,0.7241379310344828,0
671213,"Casas, Triston","Bat",111,169,169,115,17.127,54,17.127,0.14201183431952663,0.8520710059171598,0.005917159763313609
702358,"Lipscomb, Trey","Bat",120,7,7,5,17.161,2,17.161,0.14285714285714285,0.8571428571428571,0
687529,"McCray, Grant","Bat",137,39,39,22,17.207,17,17.207,0.1794871794871795,0.8205128205128205,0
675915,"Bañuelos, David","Bat",110,3,3,3,17.244,,17.244,0,1,0
676466,"Winkler, Jack","Bat",146,34,34,24,17.375,10,17.375,0.23529411764705882,0.7352941176470589,0.029411764705882353
663656,"Tucker, Kyle","Bat",112,1045,1045,679,17.407,366,17.407,0.0660287081339713,0.9282296650717703,0.005741626794258373
691011,"Romo, Drew","Bat",115,4,4,3,17.584,1,17.584,0,1,0
553882,"Narváez, Omar","Bat",145,19,19,5,17.605,14,17.605,0.10526315789473684,0.8421052631578947,0.05263157894736842
685744,"Corona, Kenedy","Bat",117,11,11,9,17.61,2,17.61,0.09090909090909091,0.9090909090909091,0
672642,"Berroa, Steward","Bat",158,14,14,12,17.647,2,17.647,0.07142857142857142,0.9285714285714286,0
669398,"Workman, Gage","Bat",145,17,17,11,18.067,6,18.067,0.23529411764705882,0.7647058823529411,0
691373,"Garcia, Jhostynxon","Bat",111,20,20,16,18.205,4,18.205,0.1,0.9,0
592696,"Rosario, Eddie","Bat",144,7,7,5,18.771,2,18.771,0.14285714285714285,0.8571428571428571,0
695670,"Ford, Harry","Bat",136,12,12,7,19.559,5,19.559,0.08333333333333333,0.9166666666666666,0
681909,"Dean, Justin","Bat",119,5,5,4,20.039,1,20.039,0,1,0
669194,"Nelson, Ryne","Bat",109,2,2,,,2,,0,1,0
542963,"Brantly, Rob","Bat",146,4,4,,,4,,0.25,0.75,0
641302,"Alexander, Tyler","Bat",145,1,1,,,1,,0,1,0
829272,"Ogasawara, Shinnosuke","Bat",120,2,2,,,2,,0,1,0
607067,"Rea, Colin","Bat",112,1,1,,,1,,1,0,0
679631,"Vavra, Terrin","Bat",110,1,1,,,1,,0,1,0
683004,"Leiter, Jack","Bat",140,2,2,,,2,,0.5,0.5,0
642020,"Robinson, Chuckie","Bat",119,1,1,,,1,,0,1,0