"pitcher","pitcher_name","pitch_hand","n_pitches","team_id","ball_angle","relative_release_ball_x","release_ball_z","relative_shoulder_x","shoulder_z"
681799,,"R",144,112,"31.3",-1.8020787002643848,5.1159027777777775,-0.07432585474846504,4.067767380917013
681810,,"R",146,121,"27.0",-2.4342365461976696,4.957534246575342,-0.37519709484042685,3.9064642645227456
681857,,"R",1159,116,"36.5",-1.9743606130641076,5.982424503882657,-0.05271097833124936,4.557587025587551
681867,,"R",276,111,"9.3",-2.842016618229686,4.768079710144928,-0.4341741549122943,4.373389996835361
681869,,"R",551,9999,"35.3",-1.9679088564924239,5.762885662431942,-0.09539735661299663,4.437853992255209
681870,,"L",503,114,"48.2",1.3582926704060636,6.023359840954274,-0.2523709904565477,4.219831623272841
681882,,"R",211,110,"48.4",-1.335756023356368,5.738909952606635,0.27035547093460394,3.932366662020258
681892,,"L",724,142,"32.0",2.288100742003255,5.727776243093922,0.1934085780620636,4.415918787361756
681895,,"L",329,9999,"16.1",2.4283362577782492,4.870638297872341,0.3952826698958113,4.286417984872866
681911,,"L",1023,119,"64.8",0.5499926987928127,6.011818181818182,-0.43495043012495144,3.913454742264808
681916,,"R",165,116,"48.6",-1.4789562184096032,5.981575757575758,0.00601109058499433,4.297756191325015
681962,,"R",1,145,"51.8",-1.2263982022817435,6.74,-0.04168333333333335,5.230499999999999
681982,,"R",1156,158,"3.8",-3.0541846267951556,4.342404844290657,-0.9240854756860278,4.202654600272005
682052,,"L",1666,133,"20.8",2.8285460804016926,5.20374549819928,0.5749539073918337,4.3498992669260215
682120,,"L",750,114,"31.2",2.4465394325993066,5.781506666666667,0.41277728187759954,4.550541635412953
682144,,"L",31,147,"40.3",2.0169022917542407,6.226451612903226,0.06553590937841414,4.57293715715025
682171,,"R",232,145,"-2.8",-3.2295084986189866,4.082025862068965,-0.9691463077785973,4.192404644569426
682243,,"R",1542,136,"44.1",-1.5312495988544228,5.673002594033722,0.16389554916295018,4.028086291213809
682254,,"L",859,139,"52.3",1.2699109766747216,5.822898719441211,-0.07762707631682157,4.078337409083646
682274,,"R",314,110,"62.1",-0.9598562177719739,6.358980891719745,0.1742411055099515,4.216661491933195
682515,,"R",15,137,"57.8",-1.4376883630447792,6.967333333333333,-0.2456662210338681,5.074808342245989
682610,,"R",229,138,"38.7",-1.8053062773897453,5.677336244541484,0.10985599132864739,4.14503370929952
682790,,"R",368,145,"27.5",-2.0518780684413116,5.197173913043478,-0.11139268532511819,4.187930197919089
682825,,"R",414,113,"35.3",-2.1009328466718555,5.847705314009662,-0.1468844185676027,4.466585545351211
682842,,"R",1164,158,"38.2",-2.109636387449357,5.86963058419244,-0.033697070921464484,4.232356264509865
682847,,"R",1500,114,"21.9",-2.243207705012551,5.055746666666667,-0.14272032525252526,4.2127036178847295
682989,,"R",314,108,"23.2",-2.526399571958865,5.31108280254777,-0.48559591862801865,4.435935246999785
682990,,"R",2468,158,"46.9",-1.475284399787936,6.068598055105348,0.1642334234349405,4.313596218693754
682995,,"L",46,134,"22.4",2.9736224007567182,5.380434782608695,0.7042499554367202,4.443771396186934
683004,,"R",2583,140,"45.5",-1.6250694917677282,5.608656600851723,-0.13104126121500584,4.086441410173332
683155,,"R",186,133,"38.4",-1.8000923224322,5.786236559139785,-0.03352170135894045,4.385421270580569
683175,,"R",377,113,"40.4",-1.7185681300137787,5.815198938992042,-0.098899020789893,4.442501793642463
683232,,"R",845,158,"55.3",-0.9050429549115669,6.237136094674556,0.3923106614350958,4.360591952873673
683409,,"R",1022,115,"34.5",-2.165887661412813,5.788326810176125,-0.15760505867353167,4.410335273885395
683618,,"R",279,119,"41.2",-1.7021542035255597,5.894695340501792,0.05591269973613427,4.355291433308416
683627,,"R",608,115,"49.3",-1.254391488610099,6.1430592105263155,0.1844554532847828,4.472953835080683
683766,,"R",2,137,"45.9",-1.6214301823323911,6.11,-0.11936007130124779,4.563492736185383
683769,,"R",1049,114,"36.8",-1.983984469324367,6.224966634890372,-0.07118416852311599,4.793422849280105
684007,,"L",2176,112,"35.8",2.0206647303208016,5.416681985294118,0.2158267426781876,4.113387091639797
684320,,"R",1158,141,"36.4",-2.0807859441715095,5.723385146804836,-0.22668666018613443,4.355891178240805
684974,,"R",176,158,"18.5",-2.2550690574275256,4.975,0.037592280424566506,4.2050966136971315
685005,,"R",41,146,"42.4",-1.624918714452472,6.245609756097561,0.12182925090213469,4.651102841180818
685068,,"R",95,110,"44.5",-1.829676707147894,6.2414736842105265,-0.12372308753166338,4.56350899709166
685107,,"L",482,9999,"34.8",2.1562001447096844,6.185103734439834,0.1777888405041383,4.80846233071501
685126,,"L",1216,145,"32.0",2.4445969950644932,5.075773026315789,0.6616971611431653,3.96393587637208
685299,,"R",1244,115,"42.9",-1.786606984321361,6.159782958199357,-0.011953281490906813,4.508792992030195
685314,,"L",427,109,"48.8",1.4510506125596017,6.269672131147541,-0.11452119688411878,4.483605644821267
685326,,"R",501,115,"30.5",-2.2383684178235748,5.730399201596806,-0.19964624369798728,4.527316838515483
685801,,"R",227,139,"53.7",-1.212679111277698,5.733127753303965,0.04963153195599425,4.010845314769881
686218,,"R",1145,119,"34.7",-2.064549385295661,5.488323144104804,-0.1487776908047856,4.159677600666309
686228,,"R",220,9999,"33.1",-1.9271230900357859,5.100090909090909,-0.07784112583049749,3.8956866678820288
686249,,"R",24,144,"43.7",-1.7550432199533588,6.431666666666667,-0.004592966428995847,4.758301905080214
686563,,"R",1793,145,"26.4",-2.5878814324369,5.841779141104294,-0.4516614556211371,4.779345722819879
686580,,"R",499,111,"50.9",-1.6715687392388128,5.959779559118236,-0.15169324888636454,4.088938995638335
686613,,"R",2962,117,"56.1",-1.0552096504099844,6.155472653612424,0.1738011400797505,4.324050656443291
686642,,"L",329,145,"27.5",2.231271396420302,5.724316109422492,0.2360239644794088,4.682147141177555
686654,,"R",82,121,"47.0",-1.5657546275579746,6.040731707317073,-0.020106114951523847,4.380077689013521
686676,,"R",2,145,"46.1",-1.3759971942276636,6.17,0.07635378787878791,4.659963636363636
686701,,"R",1312,9999,"49.3",-1.2830544474099945,5.920586890243903,0.11441835497641406,4.300298129836746
686730,,"R",245,113,"27.8",-2.026315197864198,5.3342857142857145,-0.06924299938157082,4.3033332012805126
686747,,"L",100,113,"24.9",2.5059716185553853,5.445,0.3725763449197861,4.455565299465241
686751,,"R",214,143,"48.5",-1.4014366325008312,5.735046728971962,0.10421166100254886,4.030840555083546
686752,,"R",2698,139,"41.3",-1.7506235196988493,5.914536693847294,-0.07876146977559134,4.443519934882774
686753,,"R",53,109,"40.3",-1.6663116187590798,5.649433962264151,0.05251601923788383,4.191788965122927
686790,,"R",212,137,"33.2",-2.393355460550027,5.349669811320755,-0.3405019338781825,4.0033595218275995
686799,,"R",1840,108,"29.9",-2.407436767032607,5.923755434782609,-0.18619741988297295,4.643797868858018
686826,,"R",409,109,"36.9",-1.7283375063754693,5.618973105134474,-0.03243149414466831,4.34241067208835
686930,,"R",431,133,"56.2",-1.0323257327913165,6.057795823665893,0.19207639821167866,4.229720389096369
686973,,"R",1066,9999,"41.8",-1.9014875774200102,5.503386491557223,-0.23476415632430697,4.013327364863735
686993,,"R",1092,133,"35.2",-1.9189849202854072,5.4489194139194135,-0.14091387787049553,4.192800750393397
687003,,"R",129,139,"30.1",-2.2778554238156503,5.294728682170542,-0.20454864237449735,4.09263717130263
687064,,"R",938,110,"48.9",-1.2733154950021313,6.023134328358209,0.3046855908577814,4.209762058785523
687074,,"R",66,116,"45.6",-1.4843327198645697,5.506969696969697,0.01806143385728947,3.974498929130881
687075,,"R",290,121,"33.3",-2.1171287898891986,5.583896551724138,-0.19646586422029627,4.320703190116172
687134,,"R",1033,115,"62.4",-0.8213056390135709,6.312642787996128,0.2882885837763777,4.19453822709758
687166,,"R",36,109,"50.9",-1.5039164300229082,5.844166666666666,-0.0027639507823331235,3.993868934442464
687209,,"R",165,113,"37.5",-1.941871105511642,6.193939393939394,0.09337780856695294,4.632300734618917
687223,,"L",705,115,"20.7",2.3767739475717002,4.980283687943262,0.34519444874274663,4.213034683126636
687287,,"L",87,146,"41.5",1.5667669895568612,5.934137931034483,-0.06730554018890733,4.48833246870326
687330,,"R",588,139,"3.6",-2.797569785814303,3.8042006802721087,-0.6653558715910607,3.6699476511816846
687362,,"R",418,146,"42.4",-2.0043729979464864,5.586315789473685,-0.30238332480447594,4.032672187822498
687377,,"R",501,120,"39.6",-1.9712338387269446,6.398483033932136,-0.08145640359210278,4.834068148551382
687396,,"L",366,147,"42.9",1.6836920445987353,6.425109289617486,-0.1369743970563884,4.730711743520061
687424,,"R",129,133,"35.3",-2.1000046483341475,6.236201550387597,-0.19756368541778938,4.88846190772292
687473,,"R",1759,9999,"43.7",-1.373048056478062,5.789556566230813,0.4056553986678138,4.088872962072316
687589,,"R",13,121,"36.0",-2.294278085762102,5.585384615384616,-0.3956840326340326,4.2051135335252985
687606,,"R",448,141,"35.6",-1.8273611771920348,5.811964285714286,-0.013459198736312713,4.510578146286924
687765,,"R",1350,133,"43.6",-1.8631611493046782,6.105088888888889,-0.162666522875817,4.484471725688255
687830,,"R",463,116,"29.2",-2.506905205783266,5.350107991360691,-0.4416815436797142,4.192743991175893
687847,,"R",99,140,"61.6",-0.6757978222274893,6.514646464646464,0.398947475647743,4.530891434847584
687849,,"R",308,114,"51.6",-1.1962439022214344,6.225162337662337,0.2255299282936315,4.431397018022085
687863,,"R",624,112,"40.5",-1.8169780610735295,5.638301282051282,-0.15641684434846198,4.223851836949815
687888,,"L",814,117,"26.9",2.4067423336159193,5.503587223587224,0.320758892180951,4.444144408129569
687911,,"L",1046,117,"33.5",1.96526907645696,5.491845124282983,0.11872330352791213,4.269584723656541
687922,,"L",438,141,"48.2",1.4450659125160676,6.183036529680365,-0.11507827611326805,4.441035431673708
687931,,"L",408,137,"48.2",1.3538359968156017,6.245612745098039,-0.1440012964856174,4.5719699162909375
688107,,"L",102,158,"28.4",2.3384388241076124,5.164313725490196,0.35306911240432004,4.089139089860543
688138,,"R",1337,136,"33.4",-2.165781139597927,5.935078534031414,-0.02929395052642666,4.5232980928782744
688158,,"R",766,135,"32.4",-2.0991764601235414,5.345966057441253,-0.19292476892252272,4.136885574877946
688297,,"R",394,138,"17.0",-2.6961568923466652,4.936802030456853,-0.27908761796827636,4.198529390501009
688497,,"R",319,109,"71.4",-0.1402001579508699,6.376551724137931,0.5985369741113886,4.1856844618041
688642,,"R",527,115,"40.1",-1.929724775808942,5.893776091081594,-0.22891928905079367,4.460972315971412
689017,,"R",773,119,"54.3",-1.0863594818336202,5.785523932729625,0.22625599280991945,3.9591753875794704
689147,,"R",1073,143,"31.3",-2.1674382616323085,5.720503261882572,-0.21113743556390616,4.537522566130578
689225,,"R",405,116,"49.1",-1.243303103758733,6.085506172839506,0.29557971765586144,4.308420730837789
689254,,"L",859,141,"32.6",2.0086136338035065,5.665389988358556,0.21234240982031505,4.520408564865252
689266,,"L",536,144,"37.1",2.0516297880745467,5.889384328358209,0.08177871870593556,4.3976647457897675
689520,,"R",93,142,"30.4",-2.211393553806855,5.573118279569893,-0.13647945297376035,4.354012440342706
689690,,"R",585,135,"-0.6",-2.489719720382859,3.8728547008547007,-0.30585271874095404,3.8945377692460044
689958,,"R",29,114,"38.5",-1.7530291229684987,5.8293103448275865,0.023329500891265616,4.416079964964042
690382,,"R",158,9999,"32.1",-2.231306598132148,5.844683544303797,-0.29774322074054016,4.633075116202983
690544,,"L",224,116,"45.2",1.3020588703091938,5.938348214285714,-0.23549887676661574,4.390127997278457
690829,,"R",70,108,"31.2",-2.005192857977125,5.2907142857142855,0.03297593710211357,4.055259237331296
690916,,"R",735,111,"52.6",-1.2099917805700948,6.019523809523809,0.22607083633453381,4.136984803133375
690925,,"R",465,9999,"51.5",-1.2912784955440715,6.096258064516129,0.1266860698062216,4.316224016061947
690928,,"R",928,111,"49.1",-1.5110961950068782,6.058717672413793,-0.007606232040229888,4.317460893801094
690953,,"R",720,9999,"28.5",-2.1951503934175047,5.644416666666666,-0.12211677077143988,4.516424774088929
690986,,"L",588,9999,"27.1",2.3525488553266243,4.819166666666667,0.30716220942922623,3.773767833648611
690990,,"R",1788,112,"48.6",-1.5825107624743555,6.013092841163311,-0.07601234148631998,4.3046433256269765
690997,,"R",738,121,"27.4",-2.529659422935918,5.158292682926829,-0.5403848158775706,4.126813417411803
691094,,"R",47,113,"32.7",-1.910723195693983,5.506808510638298,-0.026916509272954827,4.299877437706224
691172,,"R",140,113,"26.3",-2.294139270442866,5.646071428571428,-0.15515992296918765,4.589918617901707
691251,,"R",255,120,"38.9",-1.931196387607982,6.307764705882353,-0.10763235643633567,4.83818353325644
691441,,"R",100,109,"46.9",-1.418435769745143,6.228,0.09934897682709447,4.605175615864527
691548,,"R",78,144,"33.9",-2.2702029695331354,5.959871794871795,-0.2543271973124914,4.603130303030303
691587,,"R",1673,146,"30.2",-2.3329623570838143,5.8926598924088465,-0.06523760469573907,4.570550720364221
691594,,"R",1,146,"34.5",-2.0892164654972265,5.65,-0.44198333333333334,4.522266666666666
691769,,"L",71,109,"40.5",1.6245752712078332,5.6326760563380285,-0.02111946975973488,4.226393482463408
691799,,"R",610,145,"57.9",-0.7522838252394802,5.848295081967213,0.4472022521258876,3.9373541838344877
691951,,"L",302,108,"39.2",1.5982828976392338,6.0318211920529805,-0.03327672380210362,4.698290866888597
692024,,"R",84,121,"18.3",-2.747301880756522,5.206785714285714,-0.4940233341821577,4.460789983872337
692030,,"R",41,140,"35.5",-2.0233940270400765,5.705365853658536,-0.12505684970218686,4.3524021281683405
692230,,"R",208,158,"37.2",-1.8080896141259797,5.732740384615385,-0.07971793757712875,4.423457779720279
692285,,"R",288,111,"36.1",-1.9912946204789046,5.884166666666666,-0.08603070440928896,4.496192533484353
693312,,"R",652,134,"47.5",-1.3037724852231325,6.045736196319019,0.2581393218999814,4.342594318728607
693313,,"R",621,137,"41.6",-1.7775095372175544,5.9527214170692435,0.06412198727829589,4.314454707920351
693433,,"R",2714,136,"24.9",-2.3433453467482774,5.029786293294031,-0.2871676267968164,4.0754972562877905
693645,,"R",1253,147,"41.8",-1.8921978571249878,6.391819632881085,-0.19421861308261243,4.8776646570868065
693821,,"R",2514,144,"51.5",-1.3173237962262898,6.464081145584726,0.1347634280116907,4.637133516372486
693855,,"L",995,139,"46.6",1.6807270410249053,5.877035175879397,0.12075135750051505,4.226545287489139
694037,,"R",841,112,"34.4",-1.8415117128614873,5.553912009512485,-0.0234628817022431,4.307859404600668
694297,,"R",2918,109,"26.8",-2.4498950067086076,5.522693625771076,-0.3995541977448965,4.484095320030935
694335,,"R",956,138,"31.7",-2.2320547478527373,5.710554393305439,-0.24495846982003147,4.484659588190544
694350,,"R",459,120,"51.4",-1.1723314982700794,5.889084967320262,0.23607137270436002,4.125572042998225
694361,,"R",305,119,"53.6",-1.2866423181143984,5.8878360655737705,0.05279168259256013,4.070396617574004
694363,,"L",280,145,"31.5",1.9852054711244713,5.364535714285714,0.1300858330150242,4.2250161729691875
694462,,"R",851,144,"55.6",-1.0339620432972263,6.214923619271445,0.3896161005925712,4.133308883959524
694477,,"R",2008,158,"33.9",-2.1043895954013396,5.522858565737052,-0.25296191069057106,4.280456564029088
694646,,"R",195,110,"43.2",-1.7555752919130556,5.889435897435898,-0.09113165409753644,4.328299809863339
694738,,"R",1851,137,"23.0",-2.5285337921020457,5.400837385197191,-0.42577841702370256,4.505572458255932
694819,,"R",1164,158,"29.8",-2.2432401461476044,5.2424570446735395,-0.17592883274834456,4.058489140648449
694851,,"R",245,9999,"48.8",-1.321297794813946,5.848367346938775,0.27823636945687363,4.020559694787005
694918,,"R",309,121,"43.9",-1.987751264819205,6.220323624595469,-0.2494031797126029,4.550108106190402
694973,,"R",2997,134,"23.4",-2.8219313990022994,5.579325992659326,-0.630411210140622,4.632596068379729
695243,,"R",972,9999,"35.0",-2.0838825422000413,6.1544855967078185,-0.10750329759101546,4.768053741940098
695418,,"R",2127,120,"19.5",-2.7154290560323906,5.361382228490832,-0.39019047942295265,4.5396497186248945
695445,,"R",600,116,"-4.1",-3.064899656406159,3.75045,-0.9665336675579322,3.901966451426025
695505,,"R",764,113,"51.8",-0.948694209215836,6.4437434554973825,0.486202913411914,4.620143355521647
695534,,"R",169,113,"31.3",-1.9476016499156645,5.42207100591716,0.03592913858388972,4.2148720590872175
695549,,"R",877,116,"43.2",-1.3448950213080895,5.814697833523375,0.25452839407557365,4.315026678821212
696131,,"R",74,137,"29.1",-2.071383063378817,5.469594594594595,-0.01503191694368165,4.324645735173676
696136,,"L",217,112,"53.8",1.4120845939070166,6.092304147465438,0.0064540998217468915,4.169071182959987
696147,,"R",334,108,"34.8",-2.116446361188391,5.408143712574851,-0.15673108248743156,4.042514029160929
696149,,"R",460,134,"41.6",-1.763735244487575,5.826108695652174,0.014550376075331328,4.248504470084477
696270,,"R",274,108,"24.7",-2.4318994026068426,5.79529197080292,-0.15974323613984412,4.747686506108748
697812,,"L",145,139,"24.1",2.306342167171955,5.739862068965517,-0.0020305114020529847,4.706669296822177
699134,,"R",127,135,"45.6",-1.361245882952207,5.895905511811024,0.22453210591323144,4.273745648237821
699911,,"R",186,115,"51.2",-1.3124560237820373,5.820806451612903,0.059458367354762044,4.115872171908841
700187,,"R",136,136,"31.2",-2.1701721243634573,5.590955882352941,-0.26905150401069516,4.439260147976303
700241,,"R",1465,138,"33.4",-2.1417777789276062,5.778013651877133,-0.16105413419478867,4.470258383615314
700249,,"L",1970,110,"41.3",1.7439414961083606,5.970005076142132,-0.035321918935548376,4.403869085570546
700270,,"R",60,109,"45.6",-1.3746356709407825,5.755,0.20307768419489008,4.142457058823529
700363,,"R",711,144,"43.3",-1.5835946325697152,5.689774964838256,0.17605263343286426,4.0278776560592275
700669,,"R",756,138,"51.9",-1.3600775930366198,6.117314814814815,0.04462862966735516,4.327834416881231
701121,,"R",182,117,"18.3",-2.832957353718697,5.028791208791209,-0.6909090948267419,4.322660409198645
701487,,"R",543,142,"47.4",-1.3521456190595502,5.95219152854512,0.1359105699503977,4.3322958391191735
701519,,"R",663,142,"39.8",-1.8040475341477629,5.83817496229261,-0.15699692614190885,4.467436782921039
701542,,"R",2796,147,"27.2",-2.1196294331300107,5.547896995708155,-0.05695973965864145,4.4855650836820615
701552,,"R",361,138,"43.1",-1.5803551061616141,6.320609418282548,0.10646741449034916,4.741902510356951
701581,,"R",882,142,"49.7",-1.3064826573177426,6.004852607709751,0.2223922759002591,4.205240656767757
701656,,"R",410,158,"32.7",-1.8637299122810036,5.21619512195122,-0.13337380222599016,4.105484230903004
702056,,"R",239,141,"63.2",-0.7477360828567847,7.088242677824268,0.37461330297809503,4.862485878101716
702070,,"L",2164,118,"57.8",1.104291639959747,6.416252310536044,-0.13313456117113287,4.444831133340582
702352,,"R",1294,137,"36.8",-2.0853027805344535,6.198732612055641,-0.2246092472593927,4.808544520851758
702674,,"R",562,108,"40.5",-1.8334575240744961,5.873345195729537,-0.13825770849588623,4.425733409138486
702752,,"R",29,121,"27.9",-2.366978248184652,5.2,-0.5240393048128342,4.223216715839941
702795,,"R",231,9999,"33.3",-2.419820340174832,5.9907792207792205,-0.3333369064981364,4.618073600404349
800048,,"L",625,114,"44.6",1.504412893890383,5.618928,-0.004918377040998222,4.13274233368984
800049,,"R",489,146,"55.0",-0.9410822624109634,6.0605316973415135,0.46847261773272236,4.046767254282267
800311,,"R",293,144,"29.5",-1.9421332430963636,5.11901023890785,-0.17176864387703578,4.1186661498542945
801139,,"L",304,111,"32.9",2.458690238904092,5.551546052631579,0.4829221544000375,4.271503613143822
801216,,"R",46,109,"46.8",-1.586119682647515,6.337826086956522,0.016765494458653028,4.6304308765403395
801403,,"R",1778,115,"25.8",-2.4009594824856095,5.3889370078740155,-0.26084402496145204,4.356332444824744
801434,,"R",136,9999,"30.6",-2.279996455092517,5.604338235294118,-0.19264839703260983,4.367041873099507
802419,,"R",200,134,"32.9",-1.8924208815910597,5.5155,-0.05310501114081996,4.327299827094474
802686,,"L",50,144,"16.9",2.446876795865609,4.6212,0.5018027718360072,4.029849224598931
804636,,"R",371,121,"64.3",-0.47812917947738576,5.854097035040431,0.49140288352047506,3.830606392848735
805123,,"R",507,117,"43.1",-1.751393899113427,5.943826429980276,-0.01996767290025209,4.319234479497376
805299,,"L",277,9999,"14.9",2.6047883825751628,5.444296028880866,0.15384187789983075,4.79038008520113
805427,,"L",78,116,"13.7",2.9387899542131017,4.76,0.822974789752731,4.2437837778234835
805673,,"R",1352,142,"39.6",-1.92923370358067,5.8763757396449705,-0.2677748717816874,4.505111752246623
806185,,"R",1191,137,"48.2",-1.206868851144648,6.475952980688497,0.3353679859043839,4.75198299067127
806188,,"L",908,146,"35.0",2.0261407963123754,5.839988986784141,0.1311525503152803,4.510262129751781
806960,,"R",821,133,"39.2",-1.820829126175477,5.676041412911084,-0.019325725333871783,4.20297092791496
808963,,"R",567,119,"44.2",-1.6605557764803456,6.140987654320988,-0.0802227602825642,4.606806190759132
808967,,"R",2789,119,"43.3",-1.4983026457817028,5.458694872714235,-0.056129239711139194,4.101854313610447
813349,,"L",323,111,"31.1",1.993574206783847,5.463157894736842,0.09449450864500035,4.315671167419966
815083,,"L",405,108,"43.9",1.686621097065448,6.033530864197531,-0.03958452454831541,4.371753851367708
820862,,"R",645,108,"45.6",-1.522832059450207,6.257658914728682,0.18574792742748966,4.509533819591262
829272,,"L",674,120,"47.6",1.3555727015087584,5.695192878338279,-0.06912859970802455,4.13304259760284